file,rows,used_sep,used_encoding,has_author,has_title,has_date,has_content,has_url,source,year_hint,error
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_1.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_2.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_3.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_4.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_5.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_6.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_7.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_8.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_9.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_10.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_12.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_13.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_14.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_15.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_16.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_17.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_18.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_19.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_20.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_21.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_22.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_23.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2022/cafebiz2022_24.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2022,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_1.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_2.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_3.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_4.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_5.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_6.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_7.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_8.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_9.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_10.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_11.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_12.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_13.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_14.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_15.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_16.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_17.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_18.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_19.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_20.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_21.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_22.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_23.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_24.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2025/cafebiz2025_25.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2025,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_1.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_2.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_3.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_4.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_5.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_6.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_7.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_8.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_9.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_10.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_11.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_12.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_13.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_14.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_15.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_16.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_17.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_18.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_19.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_20.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_21.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2023/cafebiz2023_22.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2023,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_1.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_2.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_3.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_4.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_5.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_6.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_7.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_8.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_9.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_10.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_11.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_12.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_13.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_14.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_15.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_16.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_17.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_18.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_19.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_20.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_21.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_22.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_23.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_24.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2024/cafebiz2024_25.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2024,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2015/cafebiz2015_3.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2015/cafebiz2015_4.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2015/cafebiz2015_5.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2015/cafebiz2015_6.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2015/cafebiz2015_7.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2015/cafebiz2015_8.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2015/cafebiz2015_9.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2015/cafebiz2015_10.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2015/cafebiz2015_11.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2015/cafebiz2015_12.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2015/cafebiz2015_13.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2015/cafebiz2015_14.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2015/cafebiz2015_15.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2015/cafebiz2015_16.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2015/cafebiz2015_17.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2015/cafebiz2015_18.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2015/cafebiz2015_19.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2015/cafebiz2015_20.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2015/cafebiz2015_21.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2015/cafebiz2015_1.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2015/cafebiz2015_2.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2015,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_1.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_2.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_3.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_4.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_5.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_6.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_7.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_8.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_9.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_10.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_11.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_12.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_13.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
